0.710391059395168,0.672093239039905
0.623651274903477,0.8418115836193
0.797206626667721,0.306639283287929
0.309398978218583,0.713114708529149
0.582095462621514,0.55284640179197
0.78445502628565,0.590246757056622
0.179273904781068,0.224859160985145
0.411494665349851,0.21125024470361
0.302461115598487,0.277498753123304
0.698615536058253,0.52389629751791
0.719178969527532,0.41831442303787
0.588156338256347,0.246508294688791
0.18823163065656,0.500898039242251
0.237958211153838,0.366240215496771
0.41870802075038,0.589142551710427
0.769751615651799,0.779303429234298
0.452204820318973,0.848292244658532
0.453282392705564,0.479437300924578
0.571846752625478,0.675364039146615
0.840272969327179,0.170994365188573
0.196862380878425,0.807578853319174
0.847309277907809,0.398174013469845
0.521036193335511,0.342548829075355
0.162724273545687,0.628687029622449
0.324040271763379,0.466147139316381
