0.494505818419324,0.440073612008685
0.168044858132901,0.450413100769472
0.66000486290774,0.779474641655135
0.558066782380063,0.169749804907494
0.5777813568613,0.531680720372622
0.534724493543519,0.706029362375226
0.657299134079017,0.348331181552601
0.83697105769153,0.3776564730102
0.78161145728699,0.214363457769262
0.740453346620169,0.456560768106758
0.510816209715507,0.320275552954141
0.764029504270332,0.564877103860231
0.220244306643643,0.316190122438741
0.265941699230044,0.423259217226987
0.392304585556188,0.799563914145545
0.716450746393615,0.668992424006859
0.345884771587414,0.607173366798671
0.408201155089531,0.24847571199985
0.651630932859745,0.222660800205353
0.436366688716264,0.528433966423572
0.232013676091863,0.210401823094887
0.37874180948342,0.385004066907365
0.232259584819791,0.650534847382625
0.26606765726017,0.839048715112431
0.847624113924985,0.695526175646883
